Year,Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2022,IR-E-U-0064,"Indian Institute of Technology, Patna",Patna,Bihar,56.19,33,71.45,47.78,62.39,51.47,27.92
2022,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,55.76,34,67.6,43.72,72.75,57.76,21.61
2022,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,55.65,35,68.89,34.76,73.36,55.15,42.38
2022,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,55.11,36,70.09,39.9,72,60.78,29.29
2022,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,54.7,37,70.09,53.52,57.01,42.57,16.43
2022,IR-E-U-0055,"National Institute of Technology, Silchar",Silchar,Assam,54.63,38,65.49,48.6,67.69,57.58,15.42
2022,IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,54.62,39,73.56,32.26,68.42,73.24,24.73
2022,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",HOWRAH,West Bengal,54.57,40,60.11,48.02,67.41,48.06,18.23
2022,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,53.36,41,70.01,40.17,67.79,55.94,12.59
2022,IR-E-U-0356,Kalinga Institute of Industrial Technology,BHUBANESWAR,Odisha,53.06,42,70.27,35.74,58.52,76.97,18.58
2022,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.37,43,75.78,25.35,62.6,61.97,33.15
2022,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,51.93,44,70.08,44.8,52.73,56.18,12.99
2022,IR-E-U-0747,Chandigarh University,Mohali,Punjab,51.73,45,75.92,24.84,52.44,79.48,30.61
2022,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,51.69,46,62.59,46.35,62.2,55.14,10.53
2022,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,51.17,47,59.01,37.99,57.22,52.15,18.23
2022,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,50.5,48,63.78,37.31,63.41,52.63,22.25
2022,IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,50.2,49,72.06,40.88,52.12,52.48,6.54
2022,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,50.11,50,64.55,37.62,53.21,49.29,6.13
2022,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,49.58,51,65.51,36.85,51.86,67.5,17.52
2022,IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Jalandhar,Punjab,49.45,52,68.14,31.7,59.18,63.99,12.59
2022,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,49.33,53,66.55,34.54,56.6,50.59,26.21
2022,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,48.56,54,64.87,37.36,46.78,63.38,21.93
2022,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,48.33,55,67.36,33.36,49.48,62.47,19.61
2022,IR-E-U-0844,"Indian Institute of Technology, Tirupati",YERPEDU,Andhra Pradesh,48.16,56,77.47,14.94,60.23,56.79,27.07
2022,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.68,57,66.5,24.91,50.8,48.09,52.94
2022,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,47.61,58,56.53,38.64,65.08,49.87,10.53
2022,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,47,59,65.21,18.25,69.77,73.13,7
2022,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,46.67,60,66.65,27.9,57.7,62.99,4.63
2022,IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,46.43,61,65.4,27.84,48.09,62.24,26.21
2022,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,46.41,62,49.16,38.57,63.99,51.02,21.93
2022,IR-E-U-0072,"National Institute of Technology, Patna",Patna,Bihar,46.24,63,60.96,32.77,65.77,42.7,7
2022,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,45.87,64,71.05,18.2,48.13,67.27,27.35
2022,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,45.71,65,55.62,34.76,61.22,56.62,7
2022,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,45.52,66,63.2,19.8,64.43,65.87,11.37
2022,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,45.17,67,66.1,19.82,61.92,55.17,14.94
2022,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,44.92,68,70.69,12.11,60.25,63.9,16.43
2022,IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,44.79,69,50.13,34.83,69.3,42.55,11.78
2022,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,44.63,70,54.91,30.47,62.3,59.06,6.54
2022,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,44.62,71,62.13,36.01,53.95,41.33,2.64
2022,IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,44.38,72,62.33,17.1,65.13,51.65,23.51
2022,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,44.16,73,62.4,17.13,64.51,50.18,23.82
2022,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,44.02,74,55.21,33.02,62.53,47.6,22.57
2022,IR-E-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,43.83,75,63.55,24.44,56.67,59.54,1.6
2022,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,42.77,76,65.66,27.4,44.02,53.95,6.54
2022,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,42.76,77,61.41,11.74,72.13,56.02,7.91
2022,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,42.56,78,52.59,20.54,71.53,56.11,7
2022,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,42.14,79,52.77,19.49,68.51,44.45,23.2
2022,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,41.92,80,56.59,25.45,54.18,59.63,5.12
2022,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,41.91,81,55.22,16.15,63.61,59.96,17.88
2022,IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",Jabalpur,Madhya Pradesh,41.79,82,45.77,28.74,66.45,59.38,2.12
2022,IR-E-C-1262,B.M.S. College of Engineering,Bengaluru,Karnataka,41.71,83,59.49,15.53,60.73,52.29,18.23
2022,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,41.35,84,54.81,31.13,44.9,63.79,2.12
2022,IR-E-C-26794,Thiagarajar College of Engineering,Madurai,Tamil Nadu,41.1,85,51.93,19.92,59.66,48.59,29.29
2022,IR-E-C-45375,"National Institute of Food Technology, Entrepreneurship and Management - Thanjavur (NIFTEM - Thanjavur)",Thanjavur,Tamil Nadu,41.06,86,71.86,14.18,46.47,56.98,2.64
2022,IR-E-U-0080,"Punjab Engineering College (Deemed to be University), Chandigarh",Chandigarh,Chandigarh,41.05,87,50.68,17.94,65.84,53.67,19.27
2022,IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,40.78,88,54.95,22.51,54.51,58.12,8.36
2022,IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,40.73,89,61.27,16.36,55.3,50.75,12.99
2022,IR-E-U-0207,"National Institute of Technology, Jamshedpur",Jamshedpur,Jharkhand,40.71,90,53.43,19.09,67.16,46.77,8.36
2022,IR-E-C-19754,SR University,Warangal,Telangana,40.69,91,65.51,13.28,47.9,62.23,12.59
2022,IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,40.58,92,40.82,45.4,44.4,46.52,11.78
2022,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,40.53,93,42.53,18.48,73.99,51.68,22.57
2022,IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,40.5,94,37.85,23.12,59.36,48.68,6.07
2022,IR-E-C-16626,Rajalakshmi Engineering College,Chennai,Tamil Nadu,40.47,95,65.03,9.2,59.85,59.19,3.14
2022,IR-E-U-0163,The Northcap University,Gurugram,Haryana,40.33,96,64.69,14.58,54.88,51.64,4.14
2022,IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,40.24,97,61.65,14.04,55.39,51.19,13.39
2022,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,40.19,98,63.65,5.33,59.35,63.98,12.19
2022,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,40.16,99,61.64,21.12,46.96,56.3,3.14
2022,IR-E-U-0733,PES University,Bengaluru,Karnataka,40.14,100,56.27,14.94,63.79,51.02,9.24
2023,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,89.79,1,95.19,96.41,79.89,63.26,100
2023,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,87.09,2,84.89,94.74,85,67.92,94.07
2023,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,80.74,3,79.12,87.94,81.93,56.89,85.36
2023,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,80.65,4,84.35,80.16,88.99,58.82,76.15
2023,IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,75.64,5,74.55,78.36,88.91,60.42,59.37
2023,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,73.76,6,67.27,78.3,84.68,56.04,75.51
2023,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,70.32,7,67.7,74.99,85.01,54.95,50.09
2023,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,70.28,8,83.86,61.12,75.92,55.95,60.04
2023,IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,69.71,9,73.73,61.45,78.82,65.86,67.98
2023,IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,67.04,10,76.89,65.9,76.68,52.81,35.84
2023,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,66.59,11,62.35,75.41,70.39,61.63,50.21
2023,IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,65.26,12,72.8,56.09,77.23,62.95,48.38
2023,IR-E-U-0439,Anna University,Chennai,Tamil Nadu,65.06,13,63.92,74.48,59.95,50.02,65.5
2023,IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,63.93,14,75.9,60.88,72.39,59.53,24.73
2023,IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,63.74,15,61.12,60.02,82.22,56.16,53.31
2023,IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,62.79,16,73.96,61.71,71.54,59.05,18.85
2023,IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,62.37,17,66.37,63.59,72.92,57.25,30.85
2023,IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,61.66,18,82.8,42.85,68.86,66.14,35.84
2023,IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,61.54,19,76.43,54.55,61.85,65.05,33.77
2023,IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,61.24,20,70.96,61.47,70.6,63.07,10.79
2023,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,61.13,21,72.58,50.86,74.41,57.19,34.99
2023,IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,60.51,22,77.27,44.53,71.06,64.93,32.7
2023,IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,60.28,23,74.03,40.82,78.62,67.96,33.06
2023,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,59.7,24,72.94,56.31,69,53.66,17.57
2023,IR-E-U-0391,Birla Institute of Technology  & Science -Pilani,Pilani,Rajasthan,59.52,25,64.17,52.87,78.39,54.37,32.88
2023,IR-E-U-0108,"Jamia Millia Islamia,New Delhi",New Delhi,Delhi,59.3,26,61.9,59.59,73.2,63.85,18.34
2023,IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,58.92,27,76.52,44.14,65.46,72.19,24.07
2023,IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,58.56,28,63.79,60.19,64.99,61.6,22.01
2023,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,58.34,29,70.44,41.13,74.27,57.03,43.22
2023,IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,58.03,30,80.97,38.23,73.08,64.85,11.7
2023,IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,57.3,31,66.29,61.47,58.28,59.42,13.75
2023,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,57.26,32,70.07,59.84,59.12,40.2,24.51
2023,IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,56.49,33,62.63,42.48,79.3,66.35,24.73
2023,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,56.21,34,74.05,44.14,69.08,57.96,11.4
2023,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,56.12,35,63.46,45.68,71.47,58.91,31.97
2023,IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,55.69,36,74.13,36.24,68.5,75.33,13.46
2023,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,55.6,37,65.7,51.26,66.89,59.56,11.7
2023,IR-E-U-0747,Chandigarh University,Mohali,Punjab,55.2,38,75.7,31.04,59.19,79.56,33.77
2023,IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,55.14,39,72.6,42.33,57.28,77.38,14.59
2023,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,55.07,40,60.85,54.59,69.77,53.35,11.4
2023,IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,55.03,41,56.93,51.4,72.25,56.15,24.73
2023,IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,55.03,42,65.12,47.03,72.77,53.4,14.88
2023,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,53.91,43,63.94,41.32,74.22,55.8,19.1
2023,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,53.69,44,70.94,46.14,57.91,56.43,13.46
2023,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,52.88,45,67.69,41.08,66.94,53.21,15.43
2023,IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Jalandhar,Punjab,52.85,46,67.98,36.76,60.85,67.76,24.73
2023,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,52.42,47,60.35,37.35,74.14,57.68,24.95
2023,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.04,48,73.07,24.43,63.41,61.72,39.39
2023,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,51.89,49,57.14,40.37,77.57,54.78,16.51
2023,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,51.47,50,59.64,49.52,49.19,63.51,25.39
2023,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,51.41,51,68.47,29.84,63.59,72.41,19.6
2023,IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,51.38,52,65.94,49.97,52.64,51.94,8.91
2023,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,50.68,53,67.76,37.01,59.56,51.4,22.01
2023,IR-E-U-0564,UPES,Dehradun,Uttarakhand,50.63,54,67.45,39.45,46.08,62.74,30.66
2023,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,50.33,55,56.57,40.6,65,58.36,23.4
2023,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,50.16,56,61.49,39.77,70.28,52.28,4.87
2023,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,50.14,57,69.03,41.76,54.06,58.16,2.69
2023,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,49.89,58,54.95,41.2,60.55,54.13,35.17
2023,IR-E-U-0844,"Indian Institute of Technology, Tirupati",Yerpedu,Andhra Pradesh,49.8,59,75.5,18.49,62.71,58.15,32.52
2023,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,49.68,60,68.96,23.44,75.55,46.27,22.25
2023,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,49.62,61,65.74,35.65,54.01,62.25,21.78
2023,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,49.59,62,64.1,32.12,53.76,68.53,31.23
2023,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,49.43,63,64.51,29.98,54.9,47.21,53.86
2023,IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,49.3,64,71.38,46.01,34.86,69.33,1.94
2023,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,49,65,57.79,40.93,66.01,51.56,10.17
2023,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,48.87,66,61.03,44.04,47.51,66.76,11.7
2023,IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,48.15,67,74.62,21.51,57.32,56.55,22.01
2023,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,47.93,68,64.41,21.26,72.53,73.04,4.16
2023,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,47.86,69,71.97,17.51,61.18,65.98,21.78
2023,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,47.69,70,55.59,40.36,64.35,55.81,4.51
2023,IR-E-U-0042,University of Hyderabad,Hyderabad,Telangana,47.51,71,59.36,45.92,54.33,43.21,7.27
2023,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,47.27,72,67.55,31.37,57.65,55.41,5.22
2023,IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,46.89,73,65.5,22.62,66.89,51.62,19.1
2023,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,46.58,74,67.24,20.86,63.07,58.61,16.78
2023,IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,46.57,75,51.99,36.68,69.89,47.33,12.59
2023,IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,46.39,76,58.57,33.3,61.23,63.5,2.32
2023,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,46.03,77,63.67,24.55,64.1,49.95,17.57
2023,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,45.99,78,65.79,22.31,61.93,55.66,15.97
2023,IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,45.97,79,76.68,12.55,68.5,54.57,0.4
2023,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,45.9,80,54.03,32.76,65.79,60.68,6.26
2023,IR-E-U-0946,Indian Institute of Technology Bhilai,Raipur,Chhattisgarh,45.86,81,73.09,13.54,65.54,59.29,8.26
2023,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,45.7,82,58.44,26.62,64.89,59.67,12.3
2023,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,44.75,83,65.91,27.62,49.71,55.17,12.3
2023,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,44.31,84,55.33,33.69,56.26,46.54,17.04
2023,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,43.74,85,63.21,27.18,48.67,61.13,7.93
2023,IR-E-C-16626,Rajalakshmi Engineering College,Chennai,Tamil Nadu,43.46,86,65.55,14.62,62.3,63.29,6.26
2023,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,43.43,87,59.49,34.78,38.33,65.91,8.91
2023,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,43.41,88,52.56,20.81,74.64,58.08,6.6
2023,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,43.29,89,45.02,21.94,77.31,53.63,23.85
2023,IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,43.28,90,59.25,23.92,56.69,58.46,11.4
2023,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,43.24,91,54.36,28.21,59.38,59.61,6.26
2023,IR-E-U-0373,Chitkara  University,Rajpura,Punjab,42.48,92,47.51,30.88,52.35,62.84,22.25
2023,IR-E-U-0899,Indian Institute Of Technology Dharwad,Dharwad,Karnataka,42.36,93,64.84,15.16,57.36,39.17,29.69
2023,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,42.32,94,59.16,12.98,72.07,56.81,5.92
2023,IR-E-U-0613,National Institute of Technology Manipur,Imphal,Manipur,42.28,95,63.06,20.62,53.37,61.24,3.79
2023,IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,42.22,96,63.55,17.05,57.16,52.04,14.03
2023,IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM)",Jabalpur,Madhya Pradesh,42.14,97,44.65,30.48,68.44,56.03,3.06
2023,IR-E-C-19754,SR University,Warangal,Telangana,42.09,98,65.32,15.79,51.98,62.66,10.79
2023,IR-E-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,41.99,99,64.15,21.73,45.29,63.74,7.93
2023,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,41.93,100,69.79,5.7,58.27,69.95,6.26
2024,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,89.46,1,95.79,93.1,81.07,65.85,100
2024,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,86.66,2,85.71,92.2,84.52,65.39,98.53
2024,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,83.09,3,86.34,84.18,84.78,58.67,91.13
2024,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,82.79,4,94.25,74.08,89.05,60.62,84.19
2024,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,76.88,5,78.22,79.28,79.16,57.83,80.26
2024,IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,76,6,77.72,74.7,87.35,62.2,65.79
2024,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,71.86,7,76.81,68.07,84.48,59.56,55.38
2024,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,71.55,8,88.73,57.5,77.88,55.7,65.31
2024,IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,66.88,9,69.69,57.02,78.69,63.12,68.07
2024,IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,66.69,10,66.26,60.16,84.78,57.89,60.05
2024,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,66.22,11,65.52,71.94,69.4,61.75,49.28
2024,IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,65.62,12,78.24,59.47,76.55,48.89,41.13
2024,IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,65.41,13,78.11,68.7,64.6,66.85,17.57
2024,IR-E-U-0439,Anna University,Chennai,Tamil Nadu,65.34,14,65.94,71.32,63.43,48.67,65.97
2024,IR-E-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,Dhanbad,Jharkhand,64.83,15,73.39,60.91,75.94,59.84,33.72
2024,IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,64.72,16,79.79,55.21,75.82,60.67,29.9
2024,IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,64.27,17,74.65,49.04,78.44,62.31,52.37
2024,IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,63.42,18,88.39,42.21,70.33,65.56,36.08
2024,IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,63.38,19,76.49,57,73.24,59.41,27.38
2024,IR-E-U-0391,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,63.04,20,73.19,52.49,79.47,58.14,36.28
2024,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,61.72,21,76.99,48.25,75.28,58.05,32.9
2024,IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,61.56,22,77.3,46.4,73.59,65.15,32.06
2024,IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,61.29,23,78.05,49.58,65.28,62.49,37.03
2024,IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,61.28,24,66.48,58.75,75.46,66.84,19.33
2024,IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,61.19,25,77.36,37.59,79.48,67.93,40.1
2024,IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,60.97,26,82.08,42.44,66.25,73.63,30.12
2024,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,60.78,27,73.1,43.87,76.17,55.57,49
2024,IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,60.61,28,87.05,40.25,72.26,66.24,13.5
2024,IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,60.35,29,70.75,51.69,73.58,64.01,24.95
2024,IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,59.91,30,75.21,59.52,61.72,63.28,8.23
2024,IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,59.86,31,74.9,41.8,79.03,70.51,19.9
2024,IR-E-U-0747,Chandigarh University,Mohali,Punjab,59.82,32,76.22,45.76,66.21,75.56,24.19
2024,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,59.16,33,75.47,58.68,63.11,41.23,21.83
2024,IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,58.4,34,67.22,49.41,77.73,53,25.69
2024,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,58.24,35,74.84,47.52,65.41,66.32,18.17
